external_exercise_id,ymove_title,proposed_italian_name,approved_italian_name,researched_italian_name,translation_status,semantic_review_status,research_status,source_confidence
8180c05c-73e5-4de1-bb90-0b5e0d80c4c9,Hang Snatch,Hang Snatch,NULL,NULL,review_required,NULL,NULL,NULL
19a378bd-eec2-4950-b8f2-c4179ef28294,Hanging Leg Raise,Hanging Leg Alzata,NULL,NULL,generated,NULL,NULL,NULL
00cfe51b-59a3-4d61-b712-61ae99c1ca57,Hanging Scapular Pull,Hanging Scapular Pull,NULL,NULL,review_required,NULL,NULL,NULL
aefc423a-3e4b-4ca0-89c8-62484e13f3c0,Happy baby pose,Happy baby pose,NULL,NULL,review_required,NULL,NULL,NULL
8f35f8d8-b982-44af-8b71-4254b5be2532,Head Turns Neck stretches,Head Turns Neck stretches,NULL,NULL,review_required,NULL,NULL,NULL
2608b96f-dbaa-493f-9332-f1bfee45c5d4,Heel Raises toe raises,Heel Raises toe raises,NULL,NULL,review_required,NULL,NULL,NULL
649d45cb-6e06-4b5b-890a-9ea4043ed7d9,Heel to toe walk,Heel to toe walk,NULL,NULL,review_required,NULL,NULL,NULL
44067253-a8d5-4b0f-9008-02c2e56624b1,Heel touches,Heel touches,NULL,NULL,review_required,NULL,NULL,NULL
f7d6b197-e10b-45bf-848b-e4be88299c28,Heel touches - v2,Heel touches - v2,NULL,NULL,review_required,NULL,NULL,NULL
a16a574a-28bd-4010-bcda-b9f066b381e4,Heels to Butt,Heels to Butt,NULL,NULL,review_required,NULL,NULL,NULL
0087bb08-f325-4401-9b37-66dd93871570,High Cable Curl,High al cavo Curl,NULL,NULL,generated,NULL,NULL,NULL
ec545ed7-4724-454a-b730-37a425e80080,High Cable Fly,High al cavo Fly,NULL,NULL,generated,NULL,NULL,NULL
109aec41-eaeb-4963-908a-e53b560789ee,High Cable Row,High al cavo Rematore,NULL,NULL,generated,NULL,NULL,NULL
a9f277ce-cbc2-4223-96e5-baab4a926f92,High Knees,High Knees,NULL,NULL,review_required,NULL,NULL,NULL
5d55105e-04cc-4493-a7e8-302a5653e58c,High Knees v1,High Knees v1,NULL,NULL,review_required,NULL,NULL,NULL
8be51cd5-3ed1-489e-9975-5d9141880055,High plank alternating single leg knee tuck,High plank alternating single leg knee tuck,NULL,NULL,review_required,NULL,NULL,NULL
f21fa91d-22fb-4b78-bc6a-50165e5cb8ad,High plank to low plank,High plank to low plank,NULL,NULL,review_required,NULL,NULL,NULL
9d525d35-2c5f-45c9-a88c-56f8526d2177,High plank to side plank,High plank to side plank,NULL,NULL,review_required,NULL,NULL,NULL
0f14071c-279d-4926-b41a-cb4dc900bb1d,High plank toe touches,High plank toe touches,NULL,NULL,review_required,NULL,NULL,NULL
0d3505ae-ce8d-4ad5-b8d0-8c172dd08969,High Row Machine,High Rematore alla macchina,NULL,NULL,generated,NULL,NULL,NULL
95334bcd-2aa9-4c42-a846-4944c08b9a66,High toe touches,High toe touches,NULL,NULL,review_required,NULL,NULL,NULL
774856a2-01b1-492b-a955-18d166bde3b4,hip abduction,hip abduction,NULL,NULL,review_required,NULL,NULL,NULL
6426c762-dd1d-4e44-b9c0-89875c81553a,Hip Abduction Machine,Hip Abduction alla macchina,NULL,NULL,generated,NULL,NULL,NULL
af606d87-c83f-46cd-b72f-e554708eb94e,Hip Adduction Machine,Hip Adduction alla macchina,NULL,NULL,generated,NULL,NULL,NULL
83b448e2-7782-42ff-bcf6-1ce7a7e9a5a4,Hip Circle hops,Hip Circle hops,NULL,NULL,review_required,NULL,NULL,NULL
abfd0396-b9b3-41b3-b8ec-88ce2faf0462,Hip flexor stretch,Hip flexor stretch,NULL,NULL,review_required,NULL,NULL,NULL
033964cc-ed58-4fe3-8850-cf78c66a85b9,Hip hinge,Hip hinge,NULL,NULL,review_required,NULL,NULL,NULL
610855b2-2eb1-440a-9645-9598f0a46766,Hip stretch (left),Hip stretch (left),NULL,NULL,review_required,NULL,NULL,NULL
322a5b58-ed0d-4d37-8d09-c48a606484fe,Hip stretch (right),Hip stretch (right),NULL,NULL,review_required,NULL,NULL,NULL
6378a159-2d36-4fb3-b972-2862f81433e8,Hip Thrust Machine,Hip Thrust alla macchina,NULL,NULL,generated,NULL,NULL,NULL
98f659d5-466b-4c23-803c-85cf32f2377c,Hollow Body Hold,Hollow Body Hold,NULL,NULL,review_required,NULL,NULL,NULL
7829eabb-e6e5-467a-807a-0c5c65ebf49e,Hollow body skullcrushers,Hollow body skullcrushers,NULL,NULL,review_required,NULL,NULL,NULL
bc8a31d3-6f32-4f5d-a0c9-9935e76b2071,Horizontal Leg Press,Horizontal Leg Press,NULL,NULL,review_required,NULL,NULL,NULL
abd551ed-0fb5-4db7-a9d3-e9a2466da469,How to get out of bed,How to get out of bed,NULL,NULL,review_required,NULL,NULL,NULL
c6e3375f-ad53-425b-9313-72265c9212e2,In and out Shoulder tap push ups,In and out Shoulder tap push ups,NULL,NULL,review_required,NULL,NULL,NULL
0bc5f89b-dec0-483a-b98d-655998f8849d,Inchworm,Inchworm,NULL,NULL,review_required,NULL,NULL,NULL
e7fa2b6f-4d2b-478a-a1c0-8bca51b04a13,Inchworm to pike push ups,Inchworm to pike push ups,NULL,NULL,review_required,NULL,NULL,NULL
21ce1e16-e426-466b-b8cf-9d4b1fce7227,Inchworms to push ups to pike push up,Inchworms to push ups to pike push up,NULL,NULL,review_required,NULL,NULL,NULL
ac256206-2279-44dc-ab5e-94d6e7d9e8a6,Incline Barbell Front Raise,Inclinato con bilanciere Front Alzata,NULL,NULL,generated,NULL,NULL,NULL
25be107f-a9ec-4007-bb9f-c0a5088e19b5,Incline Barbell Press,Inclinato con bilanciere Press,NULL,NULL,generated,NULL,NULL,NULL
4a608293-5863-4517-b03d-a46398066e32,Incline Cable Fly,Inclinato al cavo Fly,NULL,NULL,generated,NULL,NULL,NULL
6a3ac67c-fa0f-4ef1-91c7-aa2503d11844,Incline Dumbbell Crossover,Inclinato con manubri Crossover,NULL,NULL,generated,NULL,NULL,NULL
d1faa0c0-7eac-4a49-8b40-9b3fa923d091,Incline Dumbbell Curl,Inclinato con manubri Curl,NULL,NULL,generated,NULL,NULL,NULL
a9ab8609-e40c-44e1-9e0f-a86c3794662c,Incline Dumbbell Lateral Raise,Inclinato con manubri Lateral Alzata,NULL,NULL,generated,NULL,NULL,NULL
8ef75730-0d30-4063-b6ff-242725cf8c29,Incline Dumbbell Press,Inclinato con manubri Press,NULL,NULL,generated,NULL,NULL,NULL
094f1299-cd52-4da7-b97f-c159208ed7d1,Incline Dumbbell Rear Delt Raise,Inclinato con manubri Rear Delt Alzata,NULL,NULL,generated,NULL,NULL,NULL
e60ce7d6-d899-4620-ac42-faa079614220,Incline Dumbbell Reverse Fly,Inclinato con manubri Reverse Fly,NULL,NULL,generated,NULL,NULL,NULL
812f7c37-8718-4fa6-8ad2-9c1080da9873,Incline Dumbbell Row,Inclinato con manubri Rematore,NULL,NULL,generated,NULL,NULL,NULL
00a92c05-9865-489d-8495-a8f72af802a6,Incline Machine Press,Inclinato alla macchina Press,NULL,NULL,generated,NULL,NULL,NULL
da022ba5-3a51-4861-9b25-232529d5de8e,Incline Machine Shoulder Press,Inclinato alla macchina Shoulder Press,NULL,NULL,generated,NULL,NULL,NULL
95a95a22-308a-4804-af36-7190b48b1ae5,Inclined diamond push up,Inclined diamond push up,NULL,NULL,review_required,NULL,NULL,NULL
204d2666-432a-400b-bf88-0b47203101ee,Inclined push up,Inclined push up,NULL,NULL,review_required,NULL,NULL,NULL
0ba53212-9702-4b66-bb9d-d7b9fa12abf2,Inclined wide push up,Inclined wide push up,NULL,NULL,review_required,NULL,NULL,NULL
0bc74c4c-d382-46a4-95a8-d6229062aaf1,inverted row,Inverted Rematore,NULL,NULL,generated,NULL,NULL,NULL
18a33c56-c0b1-4f28-bb78-4b4cad53372b,Jacks with high knees,Jacks with high knees,NULL,NULL,review_required,NULL,NULL,NULL
703cabb7-a8d3-4fe8-a4e0-a5f931c7ddde,Jump get ups,Jump get ups,NULL,NULL,review_required,NULL,NULL,NULL
028fd0e4-baf8-4633-9891-20613bdea1e8,Jump knee tucks,Jump knee tucks,NULL,NULL,review_required,NULL,NULL,NULL
921feb95-16c7-4fbc-88e7-472f35ffae2e,Jump squat to backward lunge,Jump squat to backward lunge,NULL,NULL,review_required,NULL,NULL,NULL
8a0a9a9f-ff9b-449f-ba4a-d30bfbc9ca2d,Jump squats,Jump squats,NULL,NULL,review_required,NULL,NULL,NULL
90596c5a-056c-4af1-a992-a6ffaadd8999,Jump Squats - Squat Jumps,Jump Squats - Squat Jumps,NULL,NULL,review_required,NULL,NULL,NULL
4aa034b9-f826-4b1b-a259-45144fca1074,Jumping Jack,Jumping Jack,NULL,NULL,review_required,NULL,NULL,NULL
8bc22d59-cc73-483b-b12c-515e974f39a6,Jumping jacks,Jumping jacks,NULL,NULL,review_required,NULL,NULL,NULL
55ce943e-c8ad-479b-bd92-10ba1d01889e,Jumping lunges,Jumping lunges,NULL,NULL,review_required,NULL,NULL,NULL
ba7727ee-e0bb-402c-99fb-c27eadd440f7,Jumping Ropes  skips,Jumping Ropes  skips,NULL,NULL,review_required,NULL,NULL,NULL
cf5916de-b5e4-434c-9cc3-20d729baec1e,Kettlebell Clean,Kettlebell Clean,NULL,NULL,review_required,NULL,NULL,NULL
94e15f81-eee6-418c-9c25-6201b6c9f23e,Kettlebell Deadlift,Kettlebell Deadlift,NULL,NULL,review_required,NULL,NULL,NULL
98543b7d-bf77-48b2-b0e1-f17ae61e3fc2,Kettlebell Farmer Carry,Kettlebell Farmer Carry,NULL,NULL,review_required,NULL,NULL,NULL
fa5618bb-f1c9-4911-aa11-f971d99b9fc2,Kettlebell Farmer Carry,Kettlebell Farmer Carry,NULL,NULL,review_required,NULL,NULL,NULL
d921fc6e-a678-468b-9500-740437cb0265,Kettlebell Figure-8,Kettlebell Figure-8,NULL,NULL,review_required,NULL,NULL,NULL
78f8c25f-32b2-4d60-a331-a756f793a892,Kettlebell Goblet Squat,Kettlebell Goblet Squat,NULL,NULL,review_required,NULL,NULL,NULL
bc6934d4-fe50-45ff-a40f-9d751f75c4a2,Kettlebell Halo,Kettlebell Halo,NULL,NULL,review_required,NULL,NULL,NULL
516ed8ba-873f-441b-a5a6-c52ab7fc048a,Kettlebell Lunge,Kettlebell Lunge,NULL,NULL,review_required,NULL,NULL,NULL
4f5c0add-7a97-4c69-ad76-e2d87c8d1cc1,Kettlebell Press,Kettlebell Press,NULL,NULL,review_required,NULL,NULL,NULL
2e95c001-ef00-4ecc-85a9-b97841927a29,Kettlebell Row,Kettlebell Rematore,NULL,NULL,generated,NULL,NULL,NULL
46832c7a-fd0e-49ab-9961-11726b8b9064,Kettlebell Snatch,Kettlebell Snatch,NULL,NULL,review_required,NULL,NULL,NULL
3bbed598-16f4-4683-a751-10cc264b4bd6,Kettlebell swing,Kettlebell swing,NULL,NULL,review_required,NULL,NULL,NULL
1a3c2a1d-eb55-4199-8f9c-6d332c824c5d,Kettlebell swing - American style,Kettlebell swing - American style,NULL,NULL,review_required,NULL,NULL,NULL
210c81cd-983c-4267-8514-b14090b038be,Kettlebell Swing (Single Arm),Kettlebell Swing (Single Arm),NULL,NULL,review_required,NULL,NULL,NULL
7cbbde6d-73c7-4f94-a217-927d3bbdfd2b,Kettlebell Swing (Two Hand),Kettlebell Swing (Two Hand),NULL,NULL,review_required,NULL,NULL,NULL
9fd5a38f-6dc0-40dd-898f-c5ec90cec9c3,Kettlebell Thruster,Kettlebell Thruster,NULL,NULL,review_required,NULL,NULL,NULL
d8fcf6e7-3746-4f01-a943-fe45aed0fd31,Kettlebell Thruster,Kettlebell Thruster,NULL,NULL,review_required,NULL,NULL,NULL
c3304243-1d9e-41b1-a01c-9ddd8f9edff8,Kettlebell Turkish Get-Up (Lunge style),Kettlebell Turkish Get-Up (Lunge style),NULL,NULL,review_required,NULL,NULL,NULL
ab569da1-869a-4f74-b7f8-2f0a6e90e547,Kettlebell Turkish Get-Up (Lunge style) v2,Kettlebell Turkish Get-Up (Lunge style) v2,NULL,NULL,review_required,NULL,NULL,NULL
948e5256-8830-43b3-a28a-ddcb050373ed,Kettlebell Turkish Get-Up (Lunge style)(1),Kettlebell Turkish Get-Up (Lunge style)(1),NULL,NULL,review_required,NULL,NULL,NULL
75a4cce2-a779-4b2e-b5e1-94f8587eda7b,Kettlebell Windmill,Kettlebell Windmill,NULL,NULL,review_required,NULL,NULL,NULL
9b0e714f-6b42-40d9-941c-71bca4da5eef,Knee pseudo pushups,Knee pseudo pushups,NULL,NULL,review_required,NULL,NULL,NULL
d33da8f6-37a9-4730-8399-c4c5be3a7f00,Knee push ups,Knee push ups,NULL,NULL,review_required,NULL,NULL,NULL
36034a77-8bbc-46c9-bf91-1c310704bf3b,Knee raise marches,Knee Alzata marches,NULL,NULL,generated,NULL,NULL,NULL
f50de65b-ab30-4b37-a472-d4cab681916c,Knee raises,Knee raises,NULL,NULL,review_required,NULL,NULL,NULL
0b7f1b84-6cb0-4875-824b-e86272668a2a,Knee raises (Hanging),Knee raises (Hanging),NULL,NULL,review_required,NULL,NULL,NULL
c8b7a380-562e-4ad2-8dfc-7a29b5c56418,Knee to Chest Stretch (L),Knee to Chest Stretch (L),NULL,NULL,review_required,NULL,NULL,NULL
dd76f6bd-dddd-4f97-bf96-29048ec2547e,Knee to Chest Stretch (R),Knee to Chest Stretch (R),NULL,NULL,review_required,NULL,NULL,NULL
e73256fc-b329-4dfa-834b-d0c485bcad72,Knee tucked Side plank up and downs (Left),Knee tucked Side plank up and downs (Left),NULL,NULL,review_required,NULL,NULL,NULL
c9d2b9a8-7f3e-4b5f-9012-e8c17b80de07,Knee tucked Side plank up and downs (right,Knee tucked Side plank up and downs (right,NULL,NULL,review_required,NULL,NULL,NULL
ac6026af-173a-4357-ac12-2c7440a71a5d,Kneeling jump squat,Kneeling jump squat,NULL,NULL,review_required,NULL,NULL,NULL
7f8e01f5-2b17-487f-aa3a-5614b629ade2,L dumbbell raises,L con manubri raises,NULL,NULL,generated,NULL,NULL,NULL
bb2079e0-031b-4b5c-873d-8c5202fc33d7,L-sit hold (dip bar or paralettes)1,L-sit hold (dip bar or paralettes)1,NULL,NULL,review_required,NULL,NULL,NULL
92d81e10-c495-4bf9-b205-a079f8711097,L-sit to tucked L-sit,L-sit to tucked L-sit,NULL,NULL,review_required,NULL,NULL,NULL
920d96cd-7857-4720-9bea-21b23b124b64,Lat Pulldown,Lat Pulldown,Lat machine,NULL,review_required,NULL,NULL,NULL
6f53a194-8a37-42ec-87f1-2bfed82e9006,Lat Pulldown (Reverse Grip),Lat Pulldown (Reverse Grip),NULL,NULL,review_required,NULL,NULL,NULL
1dfe9e16-f3bf-45c3-9536-b818c03d8bb8,Lat Pulldown with V-Grip,Lat Pulldown with V-Grip,NULL,NULL,review_required,NULL,NULL,NULL
b2ad9e74-2fdf-4cd2-b748-1449f2622216,Lateral leg swing,Lateral leg swing,NULL,NULL,review_required,NULL,NULL,NULL
50f6c403-a7eb-4c43-9723-c9c4ee7defc7,Lateral neck stretch (left),Lateral neck stretch (left),NULL,NULL,review_required,NULL,NULL,NULL
dfbfc890-af85-4be4-a8c6-782f666f538d,Lateral neck stretch (right),Lateral neck stretch (right),NULL,NULL,review_required,NULL,NULL,NULL
af2d3f82-2917-4e21-8df6-7acaf5f78ad5,Laying leg raises to windshield wipers,Laying leg raises to windshield wipers,NULL,NULL,review_required,NULL,NULL,NULL
3941270c-ad35-40bf-9906-e9c6d24ba777,Leg Extension,Leg Extension,NULL,NULL,review_required,NULL,NULL,NULL
753a6d81-dbea-453c-8daf-c8b56f366409,Leg Extension,Leg Extension,NULL,NULL,review_required,NULL,NULL,NULL
954de3a1-ff07-403b-9ad3-c172b2d90171,Leg Extensions,Leg Extensions,NULL,NULL,review_required,NULL,NULL,NULL
844b8994-0c7a-477d-ab48-91b2d8ef75b0,Leg Press,Leg Press,NULL,NULL,review_required,NULL,NULL,NULL
bcd8c3d9-5c9b-4a97-8b30-0e85de2488ff,Leg Press,Leg Press,NULL,NULL,review_required,NULL,NULL,NULL
68814908-0678-4931-af0e-0fced0d2022a,Leg Press Calf Raise,Leg Press Calf Alzata,NULL,NULL,generated,NULL,NULL,NULL
952c06b0-359b-4e38-adfd-c352723ab865,Leg Press Calf Raise,Leg Press Calf Alzata,NULL,NULL,generated,NULL,NULL,NULL
bbc9368f-e232-4081-bd5c-235c928eccb3,Leg Press Close Stance,Leg Press Close Stance,NULL,NULL,review_required,NULL,NULL,NULL
13351b5d-ef3f-4c6b-9f47-df62202d32b2,Leg Press Close Stance - Glute Focus,Leg Press Close Stance - Glute Focus,NULL,NULL,review_required,NULL,NULL,NULL
639e71b2-5c79-4125-ad31-1c073b8b073f,Leg Press Medium Stance,Leg Press Medium Stance,NULL,NULL,review_required,NULL,NULL,NULL
5894b913-11b8-47b6-8f0f-63b8ad0bd469,Leg Press Wide Stance,Leg Press Wide Stance,NULL,NULL,review_required,NULL,NULL,NULL
a97548ad-e559-4380-a6b0-50cc210031b2,Leg raises,Leg raises,NULL,NULL,review_required,NULL,NULL,NULL
b7c0fca8-8f01-4c48-bea3-b691939e92bc,Lever Squat (Medium Stance),Lever Squat (Medium Stance),NULL,NULL,review_required,NULL,NULL,NULL
2b82f2db-8edd-4904-af32-6fcf4c0d24d9,Lotus pose,Lotus pose,NULL,NULL,review_required,NULL,NULL,NULL
8f181782-a135-49c5-91df-de5985c69ac7,Low Cable Crossover,Low al cavo Crossover,NULL,NULL,generated,NULL,NULL,NULL
cf8eef3a-8539-410a-9dac-da29caf914d6,Low Cable Curl V-Bar,Low al cavo Curl V-Bar,NULL,NULL,generated,NULL,NULL,NULL
40811c61-7369-4803-afc0-fa7b90f90522,Low Cable Rope Curl,Low al cavo Rope Curl,NULL,NULL,generated,NULL,NULL,NULL
412c612e-1822-4a22-aa3c-2461fd23a211,Low Cable Row,Low al cavo Rematore,NULL,NULL,generated,NULL,NULL,NULL
b0cc57d7-7d6b-48ad-a9bc-a3dc309ea72b,Low lunge (left),Low lunge (left),NULL,NULL,review_required,NULL,NULL,NULL
579695a3-b21a-4fe5-83fd-1bd47bfd2592,Low lunge (right),Low lunge (right),NULL,NULL,review_required,NULL,NULL,NULL
51f8b5e9-3c10-4727-820a-ba77857a46b2,Lunge matrix,Lunge matrix,NULL,NULL,review_required,NULL,NULL,NULL
e6286746-6da7-492e-9dc2-0688edeff3a9,Lunge With Spinal Twist,Lunge With Spinal Twist,NULL,NULL,review_required,NULL,NULL,NULL
bcfe96da-42de-445b-85bc-44afa2789f77,Lunges,Lunges,NULL,NULL,review_required,NULL,NULL,NULL
4eed07c2-fe85-409d-9f81-a4872e8ffb9e,Lunges (Left),Lunges (Left),NULL,NULL,review_required,NULL,NULL,NULL
de1d910d-89b5-4f79-9459-6fefa1dbf525,Lunges (Right),Lunges (Right),NULL,NULL,review_required,NULL,NULL,NULL
5aea090d-1bca-427b-8960-c01f7a6f0211,Lunges body weight,Lunges body weight,NULL,NULL,review_required,NULL,NULL,NULL
497b7319-b2dc-4886-8ced-fdf14a08bb97,Lying Barbell Front Raise,Lying con bilanciere Front Alzata,NULL,NULL,generated,NULL,NULL,NULL
babede27-efe6-473b-85a8-6ef01ce3fab7,Lying Barbell Skull Crusher,Lying con bilanciere Skull Crusher,NULL,NULL,generated,NULL,NULL,NULL
cfa05b32-b753-4e84-a73f-1c2a92606930,Lying Dumbbell Skull Crusher,Lying con manubri Skull Crusher,NULL,NULL,generated,NULL,NULL,NULL
ff106b50-02bd-4962-b9f0-ddbe247b8b3e,Lying Dumbbell Tricep Extension,Lying con manubri Tricep Extension,NULL,NULL,generated,NULL,NULL,NULL
a1b684f7-6cf3-41a7-9c1f-2321a8e0847a,Lying Dumbbell Tricep Extension - One arm,Lying con manubri Tricep Extension - a un braccio,NULL,NULL,generated,NULL,NULL,NULL
3e840d86-0fd5-4ac2-b152-2bcc8ecc67c3,Lying elbow to knee crunch,Lying elbow to knee crunch,NULL,NULL,review_required,NULL,NULL,NULL
fd2a8e1f-3efb-4e11-89fb-a479b7bf4a06,Lying EZ Bar Curl,Lying EZ Bar Curl,NULL,NULL,review_required,NULL,NULL,NULL
49ec0843-8680-48cd-bdf2-e871d435b583,Lying knee tucks,Lying knee tucks,NULL,NULL,review_required,NULL,NULL,NULL
23b96196-f154-4450-a2cd-fdc35af2e60c,Lying Leg Curl,Lying Leg Curl,NULL,NULL,review_required,NULL,NULL,NULL
73f9f38e-cd72-4e0c-995a-e7698aab8408,Lying leg raises with crunch,Lying leg raises with crunch,NULL,NULL,review_required,NULL,NULL,NULL
b2a0896a-3900-4a82-bd7d-30e4b74687e9,Lying oblique crunch,Lying oblique crunch,NULL,NULL,review_required,NULL,NULL,NULL
48700743-f688-42d8-99ed-8c1b223d1f55,Lying Overhead Triceps Extension,Lying Overhead Triceps Extension,NULL,NULL,review_required,NULL,NULL,NULL
5e98b09d-e4aa-4ddb-aadf-02e18b6c16ac,Lying toe reaches,Lying toe reaches,NULL,NULL,review_required,NULL,NULL,NULL
2dbfdf97-301b-423d-a27c-7485137e50f4,Machine Bicep Curl,Alla macchina Bicep Curl,NULL,NULL,generated,NULL,NULL,NULL
bf22d9ad-1aac-47e5-8e6f-f6072b868a6d,Machine Chest Fly,Alla macchina Chest Fly,NULL,NULL,generated,NULL,NULL,NULL
ae4a7149-9cfb-481e-bece-49ec526c8487,Machine Glute Kickback Both Legs,Alla macchina Glute Kickback Both Legs,NULL,NULL,generated,NULL,NULL,NULL
7c8e22b4-159b-4f19-8100-e05428bf1b1f,Machine Glute Kickback Single Leg,Alla macchina Glute Kickback Single Leg,NULL,NULL,generated,NULL,NULL,NULL
3ffba4ed-c3ae-4727-b5dc-31823f5d3358,Machine Lateral Raise,Alla macchina Lateral Alzata,NULL,NULL,generated,NULL,NULL,NULL
23781248-d4d6-418e-a5a0-932abb0ca32b,Machine Reverse Fly,Alla macchina Reverse Fly,NULL,NULL,generated,NULL,NULL,NULL
d93f6d37-76e1-4cdc-a39e-d39beabf97d5,Machine Shoulder Press,Alla macchina Shoulder Press,NULL,NULL,generated,NULL,NULL,NULL
6f402009-67c2-484f-bc92-6090cc9a7ed4,Machine Shoulder Press Neutral Grip,Alla macchina Shoulder Press Neutral Grip,NULL,NULL,generated,NULL,NULL,NULL
26f5654e-6c1f-4418-b336-0317edc13415,Medicine Ball Reverse Crunch,Medicine Ball Reverse Crunch,NULL,NULL,review_required,NULL,NULL,NULL
94e2b3e2-d8e5-4f3b-8b77-5368023e25eb,Mid Row Machine,Mid Rematore alla macchina,NULL,NULL,generated,NULL,NULL,NULL
7ade83ba-d8c1-4947-aab0-8a15506c70e5,Mountain climber cross body tuck,Mountain climber cross body tuck,NULL,NULL,review_required,NULL,NULL,NULL
6c8af30b-31f1-4c84-b394-b4293607cf4f,Mountain climbers,Mountain climbers,NULL,NULL,review_required,NULL,NULL,NULL
8085b2a3-fc64-478c-b93a-bf86dab46fc0,Mountain climbers,Mountain climbers,NULL,NULL,review_required,NULL,NULL,NULL
4dd34460-26de-41b4-ba9f-66bcf4ed8e63,Mountain Climbers,Mountain Climbers,NULL,NULL,review_required,NULL,NULL,NULL
7a21c59b-ee5d-4f55-867f-31ca24c8003b,Mountain Climbers,Mountain Climbers,NULL,NULL,review_required,NULL,NULL,NULL
a5d77dca-e151-4f73-aadb-890366fe8abf,Mountain climbers into shoulder taps,Mountain climbers into shoulder taps,NULL,NULL,review_required,NULL,NULL,NULL
be5fae80-4b05-4196-8f3f-61d2c106ab32,Mountain pose,Mountain pose,NULL,NULL,review_required,NULL,NULL,NULL
1b83ce89-e537-4d37-be07-af8b5c192edd,My Side Bend Stretch (L),My Side Bend Stretch (L),NULL,NULL,review_required,NULL,NULL,NULL
697e0018-b1bd-4035-9ced-5a446cd66caa,narrow squats chair,narrow squats chair,NULL,NULL,review_required,NULL,NULL,NULL
3bb357f4-d722-42e5-9c1f-166f2a2e91f2,neck stretch,neck stretch,NULL,NULL,review_required,NULL,NULL,NULL
fa6a3579-8bbe-47ab-b0dc-4d0545f16a34,Negative pull ups,Negative pull ups,NULL,NULL,review_required,NULL,NULL,NULL
b93996af-6946-4cf8-88e0-792b1f545750,Neutral Grip Lat Pulldown,Neutral Grip Lat Pulldown,NULL,NULL,review_required,NULL,NULL,NULL
3b69631f-65b9-4af3-9c65-5739375e3dfb,Normal grip pull ups (Full range of motion,Normal grip pull ups (Full range of motion,NULL,NULL,review_required,NULL,NULL,NULL
85d78505-04b8-4cf6-b277-c215eeb462a7,Oblique Crunches,Oblique Crunches,NULL,NULL,review_required,NULL,NULL,NULL
93e53831-f499-4d0b-b266-120445c24555,Oblique Crunches,Oblique Crunches,NULL,NULL,review_required,NULL,NULL,NULL
70ac8f96-201b-4bd7-9ac5-f72e3aca2748,One Arm Dumbbell Bench Press - with rotation,A un braccio con manubri Panca press - with rotation,NULL,NULL,generated,NULL,NULL,NULL
4e6181e0-c20f-4449-91e7-48d1eef1f268,One arm Dumbbell Floor Press alternating,A un braccio con manubri Floor Press alternating,NULL,NULL,generated,NULL,NULL,NULL
d30b1013-b7ae-47da-847e-e58e9ea770cc,One arm dumbbell fly,A un braccio con manubri fly,NULL,NULL,generated,NULL,NULL,NULL
c5a9becd-0051-47b0-9e75-ed52fedd6d44,One-Arm Dumbbell Row bench,One-Arm con manubri Rematore bench,NULL,NULL,generated,NULL,NULL,NULL
eff7ae70-1117-4d71-a35f-15db81a16242,One-Arm Kettlebell Military Press,One-Arm Kettlebell Military Press,NULL,NULL,review_required,NULL,NULL,NULL
79b0e11d-db13-4542-a7ac-7f666485f1fa,One-Arm Kettlebell Snatch - From ground,One-Arm Kettlebell Snatch - From ground,NULL,NULL,review_required,NULL,NULL,NULL
4fcd55ed-a563-4f9f-b43c-4b4ea35e5cc4,One-Arm Kettlebell Snatch from ground,One-Arm Kettlebell Snatch from ground,NULL,NULL,review_required,NULL,NULL,NULL
2e6e0a8a-ab5d-4f00-a6b4-c1f025190b79,One-Arm Side Laterals (L),One-Arm Side Laterals (L),NULL,NULL,review_required,NULL,NULL,NULL
40e40492-ae55-417f-8391-2e6ea6c170d9,One-Arm Side Laterals (R),One-Arm Side Laterals (R),NULL,NULL,review_required,NULL,NULL,NULL
4001ef61-57a1-4f18-8c0b-8167e15c6832,Open and close jumping jacks,Open and close jumping jacks,NULL,NULL,review_required,NULL,NULL,NULL
601cae63-a0d3-4f10-9a7f-114a5eb033e0,Over and under,Over and under,NULL,NULL,review_required,NULL,NULL,NULL
acaa8104-8a71-43bb-83ca-6a5c8085a3d8,Over and under (Left),Over and under (Left),NULL,NULL,review_required,NULL,NULL,NULL
037a9f51-9b02-4404-979a-6ad18f62fc9d,Overhead Cable Curl,Overhead al cavo Curl,NULL,NULL,generated,NULL,NULL,NULL
26098d10-600c-4876-ac19-e9fcac2ef835,Overhead Cable Rope Extension,Overhead al cavo Rope Extension,NULL,NULL,generated,NULL,NULL,NULL
6413b465-6df0-4e2c-9f4b-ae36dc70ebbf,Overhead Cable Tricep Extension,Overhead al cavo Tricep Extension,NULL,NULL,generated,NULL,NULL,NULL
36aec113-771d-4ec9-854f-81f29e00cdd2,Overhead Lunge,Overhead Lunge,NULL,NULL,review_required,NULL,NULL,NULL
24c4168e-f900-4e8b-8969-cd32dba34d6c,Overhead Squat,Overhead Squat,NULL,NULL,review_required,NULL,NULL,NULL
371215cb-72ef-4039-8192-472234289504,Pec Deck Fly,Pec Deck Fly,NULL,NULL,review_required,NULL,NULL,NULL
27be2ac3-3b68-4ef8-94ab-e6bfb5ba4076,Pendlay Rows,Pendlay Rows,NULL,NULL,review_required,NULL,NULL,NULL
