exercise_id,ymove_exercise_id,nome,gruppo_muscolare,attrezzatura,filename_previsto
e28c56f9-e629-4365-9d12-a97076376897,dd57e914-d0ef-4d6f-8724-d72f220b7422,Barbell Lunges,quads,barbell,ymove-dd57e914-d0ef-4d6f-8724-d72f220b7422.png
bd37dd72-631e-4cfa-a830-0e39b6cb8861,0d43fa50-1c75-417d-87cd-353373322cf9,Barbell Overhead Squat,quads,barbell,ymove-0d43fa50-1c75-417d-87cd-353373322cf9.png
7fcdc630-85ef-4dbe-ad23-364a49481dc9,53303ff9-7fd7-4f57-ad5a-343eb2387bd5,Barbell Reverse Lunge,quads,barbell,ymove-53303ff9-7fd7-4f57-ad5a-343eb2387bd5.png
519a1e30-82d3-417e-abe0-5f5a9d83cebc,1ffaf9e8-fe94-44e8-a20b-012ea58eba46,Barbell Sumo Squat,quads,barbell,ymove-1ffaf9e8-fe94-44e8-a20b-012ea58eba46.png
6e2bf08f-19a1-4376-bafd-6eafb198e00a,c8f3362d-fb00-481e-b428-e0b17f4ae681,Barbell Sumo Squat,quads,barbell,ymove-c8f3362d-fb00-481e-b428-e0b17f4ae681.png
25decea4-96a4-4dd4-9c71-1ee9e653c7c9,6e9512fe-74b9-4c8a-bae2-a54361937b0e,Barbell Thruster - Straight Bar Thruster,quads,barbell,ymove-6e9512fe-74b9-4c8a-bae2-a54361937b0e.png
b072e586-6950-49e2-b418-9b8f37d70273,ae8be22d-584f-4c34-add8-d25383ba90de,Barbell walking lunges,quads,barbell,ymove-ae8be22d-584f-4c34-add8-d25383ba90de.png
97182619-8a87-4b66-8bd2-891666df2e5c,42ee935a-8052-4d1b-bde6-d64bb2389e57,Bodyweight Squat,quads,bodyweight,ymove-42ee935a-8052-4d1b-bde6-d64bb2389e57.png
478d6661-0ca4-4e39-8b24-225376aedd84,f28e1faf-4677-453e-9007-8329d7a67e2d,Bodyweight Squat (air squat),quads,bodyweight,ymove-f28e1faf-4677-453e-9007-8329d7a67e2d.png
577d4216-30bd-404b-a2d0-7ab89fdec02b,ffded4df-0bf5-4522-8c94-cf15492a8271,Box Jump,quads,box,ymove-ffded4df-0bf5-4522-8c94-cf15492a8271.png
a6465401-67db-4e07-ba1d-ef0141b0c17c,768c2a0e-5824-42f9-8175-b296f0433c02,Box jumps,quads,box,ymove-768c2a0e-5824-42f9-8175-b296f0433c02.png
f14fccfe-0f5e-43c9-a30d-afbdd1e2fa1b,904cda06-db9f-4bc6-8894-f30dc1c349a6,Box Squat,quads,barbell,ymove-904cda06-db9f-4bc6-8894-f30dc1c349a6.png
4c90297f-795e-41d0-bb43-1bcb69551c53,0e19fa47-7a77-4fdf-86a0-66258725fa3d,Box Toe Tap,quads,box,ymove-0e19fa47-7a77-4fdf-86a0-66258725fa3d.png
c6983039-08a2-4058-8902-607882dca8c3,cd6edab4-3f1e-477f-8a88-54f9c683c9de,Bulgarian split squat,quads,bodyweight,ymove-cd6edab4-3f1e-477f-8a88-54f9c683c9de.png
f1c6bbf7-fd0f-4f6e-84ca-9beef9cef9da,74a22260-8090-40b6-a13a-4d366c0d5fd6,Bulgarian split squat - with Barbell,quads,barbell,ymove-74a22260-8090-40b6-a13a-4d366c0d5fd6.png
c44c154c-aaf8-4bd7-a61a-3e4f155215bf,d81d953b-b29d-438a-aeee-610523bca09d,Bulgarian split squat with Dumbbell,quads,dumbbell,ymove-d81d953b-b29d-438a-aeee-610523bca09d.png
ee3f580e-1f45-447e-bdc6-068df21a43d0,20500648-961e-4344-bb9b-c775ffc1fe71,Cable Front Kick,quads,cable,ymove-20500648-961e-4344-bb9b-c775ffc1fe71.png
c24f48cb-c295-4c5d-bb38-36f227dc53ca,646f354b-3790-4796-bfd9-cd9df04bcc16,Cable Step-Ups,quads,cable,ymove-646f354b-3790-4796-bfd9-cd9df04bcc16.png
1985f5c0-f5c1-44ba-8055-98cd809e930c,d749fe82-c106-48d7-9508-7ab1cb88ec1b,Chair Leg Extension,quads,chair,ymove-d749fe82-c106-48d7-9508-7ab1cb88ec1b.png
783f6684-1210-4777-9d15-fb865aaef69a,46f8865d-24c2-4c81-a886-aa458c5653c5,Chair pose,quads,bodyweight,ymove-46f8865d-24c2-4c81-a886-aa458c5653c5.png
dfc03e90-a5e7-4c4b-9d57-7b04d6c93aaf,85a71ed6-caf0-4b0c-aa70-0419d8f81157,Crab walk to squat,quads,bodyweight,ymove-85a71ed6-caf0-4b0c-aa70-0419d8f81157.png
eac074ee-d7e3-413c-a374-f67bd4623bc5,10be21b8-de6f-4c33-9101-eadca351e663,Crab walks into squats,quads,bodyweight,ymove-10be21b8-de6f-4c33-9101-eadca351e663.png
b4fe5a2c-877b-465e-b4b8-bf9998de4adf,8dcf57f2-24d8-4f4d-802c-2eacbe9d578f,Crescent lunge (left),quads,bodyweight,ymove-8dcf57f2-24d8-4f4d-802c-2eacbe9d578f.png
b9824a33-ccdb-403d-8332-1b017fe29db0,db4a932d-2e11-4809-843e-cb3c1df4535b,Crescent lunge (right),quads,bodyweight,ymove-db4a932d-2e11-4809-843e-cb3c1df4535b.png
e8b71817-a12c-4f2b-a8ce-1480c6a9757f,5f84b3d2-daff-4fc1-bb8c-c9524689af7d,Cuads Belt Squat Machine,quads,machine,ymove-5f84b3d2-daff-4fc1-bb8c-c9524689af7d.png
b735837b-8996-4a6d-8919-4822a0335a7c,45c93c0a-c64e-4f27-a694-ab9fb396cd46,DOT Drill,quads,bodyweight,ymove-45c93c0a-c64e-4f27-a694-ab9fb396cd46.png
ffcec2b5-668c-483d-9de4-cb1def7c76e1,03be228e-9483-470b-ad6c-cdf3d43f7415,Double Box Single Leg Lateral Hop,quads,box,ymove-03be228e-9483-470b-ad6c-cdf3d43f7415.png
7c51d227-af66-4b51-9157-fe791a3e4798,b23e2608-820b-43ad-9a35-a7e0aaddfa80,Dumbbell Cossack Squat,quads,dumbbell,ymove-b23e2608-820b-43ad-9a35-a7e0aaddfa80.png
72afd35b-e8ba-426a-aaca-7ec841a2d7a5,bbac448a-df15-415e-a391-8b1d400df2bf,Dumbbell deadlift,quads,dumbbell,ymove-bbac448a-df15-415e-a391-8b1d400df2bf.png
9eefc9ec-96bb-489d-bfa4-3ba4f7640bd0,d8a67e85-0c9f-483d-b7fe-be049247ab1c,Dumbbell forward lunge,quads,dumbbell,ymove-d8a67e85-0c9f-483d-b7fe-be049247ab1c.png
f127d41f-d866-46fa-af39-6da6ccd79b87,4b1bb79a-5a59-4d93-a938-62f906ba4dc2,Dumbbell Front Squat,quads,dumbbell,ymove-4b1bb79a-5a59-4d93-a938-62f906ba4dc2.png
76112647-fcb2-484a-b8cb-4d4682d80921,dadea1de-c228-4e36-99de-db68578de515,Dumbbell glute bridge,quads,dumbbell,ymove-dadea1de-c228-4e36-99de-db68578de515.png
9991ba43-5607-4a23-9698-427f03237912,57c55853-176e-4bad-aced-1032c63f4652,Dumbbell Lunges,quads,dumbbell,ymove-57c55853-176e-4bad-aced-1032c63f4652.png
13d5b011-0064-44bd-9b75-31b135852aee,35b16467-8817-4c28-b84c-a1f47b1734cd,Dumbbell pistol squats,quads,dumbbell,ymove-35b16467-8817-4c28-b84c-a1f47b1734cd.png
62f4f189-7653-4303-90bd-e1b7964c5436,ad241fc8-3d05-4ce7-a950-45380497cdc0,Dumbbell Pulse Squat,quads,dumbbell,ymove-ad241fc8-3d05-4ce7-a950-45380497cdc0.png
4982aecc-2f8e-40fc-8a93-8e48118a73fc,9690f31a-ed99-446e-88db-2934b832f497,Dumbbell Rear Lunge,quads,dumbbell,ymove-9690f31a-ed99-446e-88db-2934b832f497.png
0c537b94-5ebb-4a5b-94e6-add423b40af4,af494781-9fba-41df-b403-79d04db6deae,Dumbbell Side lunge,quads,dumbbell,ymove-af494781-9fba-41df-b403-79d04db6deae.png
64a5d94a-5191-4fc3-b147-6691b65e63dc,bfce2271-bf6b-4a45-9038-5c9fa1935990,Dumbbell Side lunge (L),quads,dumbbell,ymove-bfce2271-bf6b-4a45-9038-5c9fa1935990.png
52744405-0f28-4484-a25c-55d145ed4fbe,f8f6f9cf-6f29-4969-8665-576f8ca3a285,Dumbbell Split Squat,quads,dumbbell,ymove-f8f6f9cf-6f29-4969-8665-576f8ca3a285.png
228c0e6c-0145-4090-a01c-7d501a49ef01,0de79ddc-e829-4543-942c-e385cc76ac5e,Dumbbell Squat,quads,dumbbell,ymove-0de79ddc-e829-4543-942c-e385cc76ac5e.png
bad11882-6290-4319-b419-b9e6e2fec62a,1b4146bc-1c96-4f05-88cf-72a72783122d,Dumbbell Step Ups,quads,dumbbell,ymove-1b4146bc-1c96-4f05-88cf-72a72783122d.png
a51032d6-b530-4496-a497-03659e806521,c3d00969-0a33-4a3f-b603-938c1014ca9f,Dumbbell Thruster,quads,dumbbell,ymove-c3d00969-0a33-4a3f-b603-938c1014ca9f.png
553329c1-5dc2-4b1e-8e13-ad6dd4c4a09a,0501fca5-dd00-4948-8874-40cc851daaee,Explosive jump squats,quads,bodyweight,ymove-0501fca5-dd00-4948-8874-40cc851daaee.png
1e2dde07-df7b-4929-ab8e-ee24824b5b0c,022ea5f2-88f3-4d42-b99d-c1026d6bc343,Explosive sprinter lunge (left),quads,bodyweight,ymove-022ea5f2-88f3-4d42-b99d-c1026d6bc343.png
5bdb1083-e270-4fc1-bd22-754eded8b182,d5dff683-d9a5-42ca-b325-47f7275f7def,Explosive sprinter lunge (right),quads,bodyweight,ymove-d5dff683-d9a5-42ca-b325-47f7275f7def.png
de432643-3562-45f6-b551-3f978cb09348,61ef551f-2db3-4ab9-978d-9e5712b873de,Extended side angle pose (left),quads,bodyweight,ymove-61ef551f-2db3-4ab9-978d-9e5712b873de.png
31b5a07a-92ae-4cb4-b70c-217a851f16cf,5f8e2c01-66eb-4f23-b3ad-c87c631e257f,Extended side angle pose (right),quads,bodyweight,ymove-5f8e2c01-66eb-4f23-b3ad-c87c631e257f.png
c041d6ea-f30e-4229-82f0-9663502178c0,b3fdc5d4-1225-4f12-8b42-86fc0617aeb6,Forward and backward lunge,quads,bodyweight,ymove-b3fdc5d4-1225-4f12-8b42-86fc0617aeb6.png
928331e1-3384-4a55-9515-6dba3850f9b6,706ac77a-70f7-4532-a3c5-f1ce1bd2f079,Forward lunge with lateral flexion,quads,bodyweight,ymove-706ac77a-70f7-4532-a3c5-f1ce1bd2f079.png
6f118012-b226-4a50-b8ea-3cbe5072c372,f7458e9c-56f8-4604-ba58-636ead67ffe2,Foward Lunges Bodyweight,quads,bodyweight,ymove-f7458e9c-56f8-4604-ba58-636ead67ffe2.png
35266434-369e-4687-8861-1f24a3a9a837,e75d29c0-7af3-4e83-a351-6fff23443379,Front Barbell Squat,quads,barbell,ymove-e75d29c0-7af3-4e83-a351-6fff23443379.png
fe791fe8-3e0f-43f1-8dcd-485606c0ca44,6cecf804-dcf6-484b-8e1d-57e0d152bbb7,Cable Crunch kneeling,rectus_abdominis,cable,ymove-6cecf804-dcf6-484b-8e1d-57e0d152bbb7.png
4201f92b-c55e-4209-965c-252011b2781b,f1501452-252e-48ee-ae83-d52b567771b8,Alternating Dumbbell Snatch,shoulders,dumbbell,ymove-f1501452-252e-48ee-ae83-d52b567771b8.png
005826f4-a8d7-43ed-8ba4-6d3def339716,5ba69aaa-7f7a-4564-940e-c6fb7da55c26,Arm swings,shoulders,bodyweight,ymove-5ba69aaa-7f7a-4564-940e-c6fb7da55c26.png
c705c9a5-c43d-4b41-8df0-ea403f22efcc,069c1e6b-05f4-4390-a1c7-9b740e0bec4a,Barbell Front Raise,shoulders,barbell,ymove-069c1e6b-05f4-4390-a1c7-9b740e0bec4a.png
25420680-74ae-4e14-a37a-9df38dc6472f,c0bd82fb-5ad6-4390-a060-dd46c1a6bea2,Barbell Overhead Press,shoulders,barbell,ymove-c0bd82fb-5ad6-4390-a060-dd46c1a6bea2.png
d9a8c776-8879-4850-9606-17a22c3cfabb,f71ef5e3-8944-40df-b9ea-00a7b0e6c5cc,Barbell Push Press,shoulders,barbell,ymove-f71ef5e3-8944-40df-b9ea-00a7b0e6c5cc.png
4f405704-5e16-45ba-b7be-09c547ec86db,4e4377e1-ab91-4015-84ac-27b3274b549f,Barbell Shoulder Press -  Barbell Overhead Press - Barbell Military Press,shoulders,barbell,ymove-4e4377e1-ab91-4015-84ac-27b3274b549f.png
1b8316a9-c822-45d3-8663-dc4b5aec86cb,a363775e-2aa5-49cb-ac17-7aa137d5d47b,Barbell Shrug,shoulders,barbell,ymove-a363775e-2aa5-49cb-ac17-7aa137d5d47b.png
e74f7a34-abe9-424d-ac93-45aafe56cbe1,051a5802-da89-415d-a912-93162c89a4bf,Behind the Neck Shoulder Press Machine,shoulders,machine,ymove-051a5802-da89-415d-a912-93162c89a4bf.png
35f0d220-1e6f-40c8-afca-f0adbe19e5ac,de70b78c-7dec-4a91-acc7-d75ae27eb765,Bent Over Dumbbell Rear Delt Raise,shoulders,dumbbell,ymove-de70b78c-7dec-4a91-acc7-d75ae27eb765.png
61bd94f9-116f-4dae-8f93-6baf7ce9f64c,7ab0bece-90eb-45f1-9b22-3fd86c376aa1,Bent Over Dumbbell Reverse Fly,shoulders,dumbbell,ymove-7ab0bece-90eb-45f1-9b22-3fd86c376aa1.png
e024338a-c6c0-4127-ab7b-7838d97616d2,9871678b-11f9-4670-8135-ca27079d54b8,Cable External Rotation,shoulders,cable,ymove-9871678b-11f9-4670-8135-ca27079d54b8.png
f4f7c4ed-b5bf-40d6-8448-0a60cb3ea864,697ec8a9-34fe-419e-a1b8-825456a3b335,Cable Front Raise,shoulders,cable,ymove-697ec8a9-34fe-419e-a1b8-825456a3b335.png
d94cf5b6-c897-4f08-8840-6b3b83771b25,ef8cf0d4-b04a-40f7-a46d-4dfcd5934e17,Cable Internal Rotation,shoulders,cable,ymove-ef8cf0d4-b04a-40f7-a46d-4dfcd5934e17.png
f15bee0f-60f1-45f9-8fdb-bcf582871263,a6a9ea7b-c868-4924-842a-9c3232698c3b,Cable Lateral Raise,shoulders,cable,ymove-a6a9ea7b-c868-4924-842a-9c3232698c3b.png
00c3cadf-9196-4475-b420-682ee6388b17,d237c00f-e6f3-44f0-953b-5db4c970f873,Cable Rear Delt Fly,shoulders,cable,ymove-d237c00f-e6f3-44f0-953b-5db4c970f873.png
69406ca5-ead5-4c41-9843-2784c01551c8,7665b7ae-4cea-4591-bafe-e73cdaa5beac,Cable Rope Face Pull,shoulders,cable,ymove-7665b7ae-4cea-4591-bafe-e73cdaa5beac.png
d9996a07-9b83-4811-b2c9-a301c2932fd4,56c25b1f-91f4-4fd1-99b9-89e4da81ecdc,Cable Upright Row,shoulders,machine,ymove-56c25b1f-91f4-4fd1-99b9-89e4da81ecdc.png
7615a784-865a-4b29-a33a-a6ac25659729,513d039d-e6d0-459e-9ae7-4847a586871b,Cow face pose (left),shoulders,bodyweight,ymove-513d039d-e6d0-459e-9ae7-4847a586871b.png
5295d6db-6d3e-44fc-8ad3-20920a9693c2,4d433881-e521-45e3-a36e-8672953714c0,Cow face pose (right),shoulders,bodyweight,ymove-4d433881-e521-45e3-a36e-8672953714c0.png
41bcc417-5b10-4e59-abb7-db95a3e3721b,b3d44ba8-5fdd-4a7e-ace2-1b12d5901b0b,Cuban Press,shoulders,dumbbell,ymove-b3d44ba8-5fdd-4a7e-ace2-1b12d5901b0b.png
d71a3d9e-5b6f-488b-91d6-de498f91ad0b,8ab9416a-f74f-4840-8fb3-f0a58ff0a370,Dual Cable Lateral Raise,shoulders,cable,ymove-8ab9416a-f74f-4840-8fb3-f0a58ff0a370.png
183c7c2d-c373-4734-8c80-54b54d862649,383d7e55-3ec7-4908-8298-96bc42aeebe9,Dumbbell Arnold Press,shoulders,dumbbell,ymove-383d7e55-3ec7-4908-8298-96bc42aeebe9.png
1a645e43-03ac-419d-a448-d4130e6e063e,3e668a4f-2aac-42ae-b8db-58fc179d20d2,Dumbbell Front Raise,shoulders,dumbbell,ymove-3e668a4f-2aac-42ae-b8db-58fc179d20d2.png
27b3f127-22a7-4d64-88bd-d2d225a3d72f,f181cc8e-9816-4205-b025-3b23cb30720b,Dumbbell Lying Rear Lateral Raise,shoulders,dumbbell,ymove-f181cc8e-9816-4205-b025-3b23cb30720b.png
68f06d1a-5891-4f9e-ae47-88a51f550472,fa0fd12d-1fd4-448f-9e21-ceda7b8f18eb,Dumbbell Lying Rear Lateral Raise - One arm,shoulders,dumbbell,ymove-fa0fd12d-1fd4-448f-9e21-ceda7b8f18eb.png
b7f0dbda-5bcf-44f2-a6f1-8f8181b6b47a,af545111-e56a-4731-ba48-2d4ce750bc8e,Dumbbell One-Arm Shoulder Press (L),shoulders,dumbbell,ymove-af545111-e56a-4731-ba48-2d4ce750bc8e.png
4e9a646f-3f21-4e4c-b8db-4b775d8d3d27,e8aacdde-8fce-438b-878b-3af1a611f2be,Dumbbell One-Arm Shoulder Press (R),shoulders,dumbbell,ymove-e8aacdde-8fce-438b-878b-3af1a611f2be.png
d24d94ea-6a02-41da-ad63-01d07008466a,4903985f-2091-4fb3-bd33-c15175018e34,Dumbbell Overhead Press,shoulders,dumbbell,ymove-4903985f-2091-4fb3-bd33-c15175018e34.png
13cf9e1b-4dc1-4374-a586-195de83cc1c5,10cb9f36-2a7d-4968-8674-812122ff729f,Dumbbell push jerks,shoulders,dumbbell,ymove-10cb9f36-2a7d-4968-8674-812122ff729f.png
c0d6c68a-8e6b-492b-ae67-3aa4ce0adb00,19738fb2-3ae8-4f3d-b683-c1dbb31754a8,Dumbbell Push Press,shoulders,dumbbell,ymove-19738fb2-3ae8-4f3d-b683-c1dbb31754a8.png
78248ace-6495-4525-b8ae-fc560575d5a5,d4210b5a-f583-4039-8566-ed5a20e46eab,Dumbbell Scaption,shoulders,dumbbell,ymove-d4210b5a-f583-4039-8566-ed5a20e46eab.png
da1b120e-c5a9-4434-9530-a52ce1f1f697,d6c2798d-a077-41b9-9769-d5bd1a57caaa,Dumbbell Shoulder Press,shoulders,dumbbell,ymove-d6c2798d-a077-41b9-9769-d5bd1a57caaa.png
fdb28b09-a948-4b24-8ac1-666c9de45e4e,0af648a1-1d2e-438b-b687-b522c9eaa8bd,Dumbbell shoulder punches,shoulders,dumbbell,ymove-0af648a1-1d2e-438b-b687-b522c9eaa8bd.png
0fe7c5ef-f260-4a6d-9a44-38d86e3e958e,585a0ee4-7ade-4701-9e6b-098955d495fe,Dumbbell Upright Row,shoulders,dumbbell,ymove-585a0ee4-7ade-4701-9e6b-098955d495fe.png
c31dec83-a8e7-475a-a00c-c706802a851c,d0a73aa8-dc45-49dd-951d-de4825a74ada,Barbell Skull Crushers,triceps,barbell,ymove-d0a73aa8-dc45-49dd-951d-de4825a74ada.png
96679980-4d8b-47f0-a6d3-33ed69957bf0,48b2c98e-b82f-49aa-b847-b871a69e1b95,Bench Dips,triceps,bodyweight,ymove-48b2c98e-b82f-49aa-b847-b871a69e1b95.png
ad3dadf7-877a-434b-ab43-d97a41068251,c7c76fa8-908a-4ee0-977c-35f12057676d,Bent over Dumbbell Tricep Extension,triceps,dumbbell,ymove-c7c76fa8-908a-4ee0-977c-35f12057676d.png
da0f9565-fe4e-485f-8acd-6d7fba9860ff,33869887-32ab-4c66-b033-3bef9e5de372,Bodyweight Triceps Extension (with bar),triceps,bodyweight,ymove-33869887-32ab-4c66-b033-3bef9e5de372.png
d1ff496f-80d4-4a4c-b536-d4110130afdb,b35c3787-5974-4cca-b3d5-c28f7efa1472,Cable Rope Tricep Pushdown,triceps,cable,ymove-b35c3787-5974-4cca-b3d5-c28f7efa1472.png
86c37f52-7230-4e81-b87f-cd6cd2be71a6,ab522399-6b5e-4a37-aa7a-47d2ec862631,Cable Tricep Pushdown,triceps,cable,ymove-ab522399-6b5e-4a37-aa7a-47d2ec862631.png
0b97de85-7d9b-4c9c-ad86-6e8802e55c1f,207924a2-ae75-4371-be43-49c3cc62b4e1,Cable Tricep Pushdown,triceps,cable,ymove-207924a2-ae75-4371-be43-49c3cc62b4e1.png
01d82cfc-0c3f-465d-a6bd-61aaeb684e9f,705b3080-cf01-42f4-be0f-ea9e3f83599f,Close Grip Bench Barbell,triceps,barbell,ymove-705b3080-cf01-42f4-be0f-ea9e3f83599f.png
a2fc0621-652f-4ec8-8f9d-91a2a080ed09,0b4d6477-e8d8-4ae1-aff6-d935a77b3fe1,Dumbbell Overhead Tricep Extension,triceps,dumbbell,ymove-0b4d6477-e8d8-4ae1-aff6-d935a77b3fe1.png
ba7897c7-d40b-4694-80fd-35f6ceb96181,900d036e-2a57-4d16-b6b5-c58c2f96dd62,Dumbbell Overhead Tricep Extension - Single arm,triceps,dumbbell,ymove-900d036e-2a57-4d16-b6b5-c58c2f96dd62.png
19e3fd0f-3b8d-450a-b852-46e669fe5793,14a3a8fe-dc12-4c4b-865b-d5e0514c54d4,Dumbbell Skull Crushers,triceps,dumbbell,ymove-14a3a8fe-dc12-4c4b-865b-d5e0514c54d4.png
9710d1cc-d1a2-4b38-9f2b-ef3abf0b4e44,f1c43226-fa20-4c2e-af66-0cd680f937df,Dumbbell Tricep Kickback,triceps,dumbbell,ymove-f1c43226-fa20-4c2e-af66-0cd680f937df.png
94f9eb94-407b-4473-9a61-236469aea7b3,9eb19f30-37d0-4aca-9e2d-c90a65f7b07b,Dumbbell Bench Press incline,upper_chest,dumbbell,ymove-9eb19f30-37d0-4aca-9e2d-c90a65f7b07b.png
71f9ffc3-414a-4c0d-9507-511b4753ea01,4581a423-5d2d-4cf1-89a0-fea026ef116d,Dumbbell Fly incline,upper_chest,dumbbell,ymove-4581a423-5d2d-4cf1-89a0-fea026ef116d.png
