external_exercise_id,ymove_title,final_italian_name,selected_source,quality_score,validation_status,rejection_reasons,missing_technical_details,approved_italian_name,researched_italian_name,intelligent_italian_name,translation_status,source_confidence
61410917-4fb1-41f8-86d5-16dc88fe380b,Plank,Plank,generated_rule,96,VALIDATED,,,,,Plancia,review_required,
61654261-7fa6-4bd5-9cf1-04ab8c638e4f,Push Ups,,,72,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Push-up,review_required,
61ef551f-2db3-4ab9-978d-9e5712b873de,Extended side angle pose (left),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Extended side angle pose (left),review_required,
620b30ac-bc0d-4b48-bec7-b685cf57f883,Walking Lunges,Affondi camminati,generated_rule,92,VALIDATED,,,,,Affondo,review_required,
623b2443-bc73-4c61-986c-412545c33aed,Fire log pose (left),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Fire log pose (left),review_required,
6347356d-6248-444f-92b2-47de72d5f96e,Revolved triangle pose (right),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Revolved triangle pose (right),review_required,
63603235-6df6-4c55-b0fe-c417fee626b8,Bear plank side tap sidewalks,Bear plank con side tap laterali,researched_italian_name,96,VALIDATED,,,,Bear plank con side tap laterali,Plancia,review_required,68.0
6362bdab-a7d7-49e8-85ab-fe1eb610cb4e,Cross body pulls to hamstring kicks,Tirata,intelligent_italian_name,92,VALIDATED,,,,,Tirata,review_required,
6378a159-2d36-4fb3-b972-2862f81433e8,Hip Thrust Machine,Machine Hip thrust,intelligent_italian_name,96,VALIDATED,,,,,Machine Hip thrust,generated,
638616d3-100b-4b14-8516-ff9e4b3e80f2,Bear plank steps and hops,Bear plank con passi e salti,researched_italian_name,96,VALIDATED,,,,Bear plank con passi e salti,Plancia,review_required,68.0
639e71b2-5c79-4125-ad31-1c073b8b073f,Leg Press Medium Stance,,,60,TECHNICAL_REVIEW,lost_technical_details,machine,,,Pressa per gambe,review_required,
63ca895d-601f-4155-b654-1682690d7f1c,Single Arm T-Bar Row,,,28,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,barbell|one arm,,,monopodalico Remata,generated,
63f5e230-17a6-40df-a2a6-f296bd816501,Side bend (right),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Side bend (right),review_required,
6413b465-6df0-4e2c-9f4b-ae36dc70ebbf,Overhead Cable Tricep Extension,Cavo Estensione,intelligent_italian_name,92,VALIDATED,,,,,Cavo Estensione,generated,
6426c762-dd1d-4e44-b9c0-89875c81553a,Hip Abduction Machine,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Machine Machine,generated,
646f354b-3790-4796-bfd9-cd9df04bcc16,Cable Step-Ups,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Cavo Cavo,generated,
649d45cb-6e06-4b5b-890a-9ea4043ed7d9,Heel to toe walk,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Camminata,review_required,
658fa4e6-8b1d-48f4-b97d-7c576783ad73,Corpse pose,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Corpse pose,review_required,
65b90fab-d4d0-454e-8cf4-66a953ef982c,Wild thing pose (left),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Wild thing pose (left),review_required,
65e95132-e6bb-41e8-af7d-0eda931a1693,Barbell Back Squat,Back Squat con bilanciere,approved_italian_name,92,VALIDATED,,,Back Squat con bilanciere,Back squat con bilanciere,Bilanciere Bilanciere,generated,85.0
65ea17e1-f8ce-465a-ae0c-481bddb4714a,Sit ups,,,68,RESEARCH_REQUIRED,copied_english_title,,,,Sit ups,review_required,
6744d5a4-41a7-42b5-9383-f7f6eccf43cb,Standing One-Arm DB Triceps ExtensioN (L),,,52,TECHNICAL_REVIEW,lost_technical_details,dumbbell|one arm,,,In piedi Estensione,generated,
675fab33-9f21-4386-8a43-a319d0684841,Cat cow pose,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Cat cow pose,review_required,
67b6f81b-3bca-4b91-8cd8-4c4dd6194d6e,Explosive push ups,,,72,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Push-up,review_required,
67f7b774-4b0f-4252-b5df-2555e9f5d0c8,Push-Up Wide,Push-up presa larga,generated_rule,96,VALIDATED,,,,,Push-Up Wide,review_required,
680f31da-707a-487d-9003-667fb3bbab82,Smith Machine Smith Bench Press flat,,,28,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,bench|flat,,,Smith machine,generated,
6810be7c-d51f-42d4-8685-4866fc3828e1,Reclined pigeon pose (right),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Reclined pigeon pose (right),review_required,
68814908-0678-4931-af0e-0fced0d2022a,Leg Press Calf Raise,,,60,TECHNICAL_REVIEW,lost_technical_details,machine,,,Pressa per gambe,generated,
6891aa71-6e1f-4ea4-b9ac-f38ea207216a,Dumbbell wrist curls,Curl con manubri,generated_rule,92,VALIDATED,,,,,Manubrio Manubrio,generated,
691ad2e7-b9f9-4921-8831-4da317451a2c,Smith Machine Shoulder Press,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Smith machine,generated,
697e0018-b1bd-4035-9ced-5a446cd66caa,narrow squats chair,presa stretta Squat,intelligent_italian_name,92,VALIDATED,,,,,presa stretta Squat,review_required,
697ec8a9-34fe-419e-a1b8-825456a3b335,Cable Front Raise,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Cavo Alzata frontale,generated,
699bd3d1-89e8-449a-be4b-44ebee16d81f,Single-Leg Step Balance,,,12,RESEARCH_REQUIRED,missing_main_movement|copied_english_title|lost_technical_details,one leg,,,Single-Leg Step Balance,review_required,
69b5e89d-e2d4-4e9a-8ab7-4c28cff1f3e1,Barbell Bench Press,Panca piana con bilanciere,generated_rule,92,VALIDATED,,,,,Bilanciere panca Panca,generated,
6a20f987-50aa-4023-9d0a-723759a24d55,Calf Raise Intervals,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Intervallato,generated,
6a3ac67c-fa0f-4ef1-91c7-aa2503d11844,Incline Dumbbell Crossover,,,44,TECHNICAL_REVIEW,repeated_or_equipment_only|missing_main_movement,,,,Manubrio inclinato Manubrio,generated,
6b58c0da-6795-4103-bbed-6c3e540c1c16,Reverse Grip Skull Crusher,,,64,TECHNICAL_REVIEW,lost_technical_details,barbell,,,Reverse Grip Skull Crusher,review_required,
6c8af30b-31f1-4c84-b394-b4293607cf4f,Mountain climbers,Mountain climber,generated_rule,96,VALIDATED,,,,,Arrampicata montana,review_required,
6cecf804-dcf6-484b-8e1d-57e0d152bbb7,Cable Crunch kneeling,Cavo in ginocchio Crunch,intelligent_italian_name,92,VALIDATED,,,,,Cavo in ginocchio Crunch,generated,
6d518c05-cac2-4215-b71d-0b564ced5900,Sage marichi I pose (right),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Sage marichi I pose (right),review_required,
6d78b4e0-d8b4-4cd2-8e0b-ab6d559b717d,Plie Dumbbell Squat,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,generated,
6d8e7e6b-aec2-49b9-8ff6-54918a1cf850,Staggered squats,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Squat,review_required,
6e4be416-7097-4301-bfb9-f62bc69f1fa7,Bent Over Barbell Row Overhand Grip,Rematore con bilanciere a busto flesso con presa prona,generated_rule,92,VALIDATED,,,,,Bilanciere Bilanciere,generated,
6e9512fe-74b9-4c8a-bae2-a54361937b0e,Barbell Thruster - Straight Bar Thruster,Thruster con bilanciere,researched_italian_name,96,VALIDATED,,,,Thruster con bilanciere,Bilanciere Bilanciere,generated,86.0
6f402009-67c2-484f-bc92-6090cc9a7ed4,Machine Shoulder Press Neutral Grip,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Machine presa neutra Spalla,generated,
6f53a194-8a37-42ec-87f1-2bfed82e9006,Lat Pulldown (Reverse Grip),Lat machine,intelligent_italian_name,92,VALIDATED,,,,,Lat machine,review_required,
6f54fafe-ff3f-4295-9ec6-031c1dd68e11,Seated forward bend,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Seated forward bend,generated,
6f5b8c08-2853-477c-875b-b459d4f98fa9,Seated Incline Press with Machine,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,dumbbell,,,Seduto Machine inclinato Machine,generated,
700ff55b-baeb-41fe-9b1d-b2e046a45de6,T-Bar Row,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,barbell,,,Remata,generated,
703cabb7-a8d3-4fe8-a4e0-a5f931c7ddde,Jump get ups,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Salto,review_required,
704e9540-7bdd-4dbd-bdd3-7341b3563693,Floor Mantis,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Floor Mantis,review_required,
705b3080-cf01-42f4-be0f-ea9e3f83599f,Close Grip Bench Barbell,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,bench,,,Bilanciere presa stretta Bilanciere,generated,
706ac77a-70f7-4532-a3c5-f1ce1bd2f079,Forward lunge with lateral flexion,laterale Affondo,intelligent_italian_name,92,VALIDATED,,,,,laterale Affondo,review_required,
709f2fe5-f590-401b-aa94-d5f6dc67165b,Barbell Sit-Up,Sit-Up Con bilanciere,approved_italian_name,92,VALIDATED,,,Sit-Up Con bilanciere,Sit-up con bilanciere,Bilanciere Bilanciere,generated,76.0
70ac8f96-201b-4bd7-9ac5-f72e3aca2748,One Arm Dumbbell Bench Press - with rotation,,,60,TECHNICAL_REVIEW,lost_technical_details,one arm,,,Manubrio panca Panca,generated,
71213402-bffc-41ab-9425-736789fca561,Side plank pulses (Right side),,,44,TECHNICAL_REVIEW,missing_main_movement|too_generic_for_detailed_title,,,,Plancia,review_required,
71304f37-af11-4c9f-aa53-ef04cbc9bb29,Dumbbell Side Bend,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,generated,
714b176e-2963-43f0-ae0f-c71643cbe426,Barbell Lunge,Affondi con bilanciere,researched_italian_name,92,VALIDATED,,,,Affondi con bilanciere,Bilanciere Bilanciere,generated,90.0
716ba91e-0ab4-4f1f-bbd9-dd06e25e0da6,Bent Over Barbell Row Underhand Grip,Rematore con bilanciere a busto flesso con presa supina,generated_rule,92,VALIDATED,,,,,Bilanciere Bilanciere,generated,
7194a0b3-ce5e-4aab-81dc-b6b2354c916b,Pull Up overhand,,,60,TECHNICAL_REVIEW,lost_technical_details,overhand,,,Tirata,review_required,
71bf8e65-38ff-4145-b42c-341c8d574b59,8 Count Body Builder,Body builder in 8 tempi,researched_italian_name,96,VALIDATED,,,,Body builder in 8 tempi,8 Count Body Builder,review_required,76.0
71cd3500-6a12-4ad9-b9c4-5b4c20f33deb,Barbell Curl 21s,Curl 21 con bilanciere,researched_italian_name,92,VALIDATED,,,,Curl 21 con bilanciere,Bilanciere Bilanciere,generated,75.0
71ea41d9-e931-46dc-8a6c-731a7ee3e742,Hang clean,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Hang clean,review_required,
726c2b68-3da5-4dc7-a588-c8d3dd90d516,Walking lunges,Affondi camminati,generated_rule,92,VALIDATED,,,,,Affondo,review_required,
72748704-e649-4df7-9e6b-747dd4d225a2,Seated shoulder push downs,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Seduto Spalla,generated,
73097e75-dc6b-4be4-bf4a-b3f176d8ff10,Rocking horse push up into explosive jump,,,72,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Push-up,review_required,
73368005-c7ae-4086-b7e5-31963e96af4d,Plank shoulder taps into reaches,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Spalla,review_required,
7384d39b-613f-4c8e-a980-42e2d3bd8a83,Side Lateral Raise with Dumbbells,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Manubrio laterale Alzata laterale,generated,
73cb1336-986a-4e65-9010-bcb205da13ce,Standing Leg Curl,,,60,TECHNICAL_REVIEW,lost_technical_details,machine,,,In piedi Leg curl,generated,
73f9f38e-cd72-4e0c-995a-e7698aab8408,Lying leg raises with crunch,Da sdraiato Sollevamento gambe,intelligent_italian_name,92,VALIDATED,,,,,Da sdraiato Sollevamento gambe,review_required,
742b9b5a-2d25-4321-9769-bdc267ac59f7,Step ups,Step-up,generated_rule,96,VALIDATED,,,,,Step ups,review_required,
74545eb6-14ac-4017-b275-d1776516419d,Smith Machine Narrow Stance Squat,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Smith machine,generated,
74658f21-21bb-40f6-bf66-54aa7b499622,Explosive push,Push-up esplosivo,intelligent_italian_name,96,VALIDATED,,,,,Push-up esplosivo,review_required,
74a22260-8090-40b6-a13a-4d366c0d5fd6,Bulgarian split squat - with Barbell,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Bilanciere Bilanciere,generated,
74c36be0-d1e4-4703-8c54-612c2da1dcc1,Barbell Good Morning,,,68,TECHNICAL_REVIEW,missing_main_movement,,Buongiorno con bilanciere,Good morning con bilanciere,Bilanciere Good morning,generated,85.0
7502b225-3aa7-44a1-901f-f02f2f14d58c,Side Bend Stretch (R),,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Allungamento,review_required,
7532f005-9936-49c1-8612-132d874e1ee7,Seated Hip Abduction Machine,,,44,TECHNICAL_REVIEW,consecutive_duplicate_words|missing_main_movement,,,,Seduto Machine Machine,generated,
753a6d81-dbea-453c-8daf-c8b56f366409,Leg Extension,,,12,RESEARCH_REQUIRED,missing_main_movement|copied_english_title|lost_technical_details,machine,,,Leg extension,review_required,
75593cee-6a28-4842-8222-150647b2157b,Standing Hamstring Stretch (R),In piedi Allungamento,intelligent_italian_name,92,VALIDATED,,,,,In piedi Allungamento,generated,
75649a91-b901-4140-ab80-3052a3afed27,Russian Twist - Weighted,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Russian Twist - Weighted,review_required,
75a4cce2-a779-4b2e-b5e1-94f8587eda7b,Kettlebell Windmill,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Kettlebell Kettlebell,review_required,
75ad8ef1-8f36-47b9-baef-e7efd2b88c9d,Smith Machine Squats,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Smith machine,generated,
75f26166-ba61-48cf-ba27-0709fbdbb34b,Dumbell Straight Leg Raise,,,60,TECHNICAL_REVIEW,lost_technical_details,dumbbell,,,Sollevamento gambe,generated,
7665b7ae-4cea-4591-bafe-e73cdaa5beac,Cable Rope Face Pull,,,0,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement|lost_technical_details,rope,,,Cavo Cavo,generated,
76741ca2-8960-4323-a495-c595291e3c56,Deadstop push ups,,,72,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Push-up,review_required,
768c2a0e-5824-42f9-8175-b296f0433c02,Box jumps,su rialzo Salto su rialzo,intelligent_italian_name,92,VALIDATED,,,,,su rialzo Salto su rialzo,review_required,
774856a2-01b1-492b-a955-18d166bde3b4,hip abduction,,,48,TECHNICAL_REVIEW,missing_main_movement,,,,Anca,review_required,
7829eabb-e6e5-467a-807a-0c5c65ebf49e,Hollow body skullcrushers,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,A corpo cavo,review_required,
78c91035-616b-4b6c-a1b7-5572af8bc647,Seated High Row Machine,,,44,TECHNICAL_REVIEW,consecutive_duplicate_words|missing_main_movement,,,,Seduto Machine Machine,generated,
78f8c25f-32b2-4d60-a331-a756f793a892,Kettlebell Goblet Squat,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Kettlebell goblet Kettlebell,review_required,
79084f10-c317-4c40-ae0c-45d0b760298d,Bench Dips,Dip su panca,generated_rule,92,VALIDATED,,,,,Dip,review_required,
79b0e11d-db13-4542-a7ac-7f666485f1fa,One-Arm Kettlebell Snatch - From ground,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,one arm,,,Kettlebell a terra Kettlebell,review_required,
7a21c59b-ee5d-4f55-867f-31ca24c8003b,Mountain Climbers,Mountain climber,generated_rule,96,VALIDATED,,,,,Arrampicata montana,review_required,
7a94a32f-40d9-42eb-b03d-afe76c71ea36,Alternating Side Reaches,Estensione laterale,intelligent_italian_name,92,VALIDATED,,,,,Estensione laterale,review_required,35.0
7a9bc5bf-e817-4819-a41b-44a2aee5fb67,Seated Neutral Grip Row Machine,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Seduto Machine presa neutra Machine,generated,
7aaad2c1-c499-40dd-84e5-a66b910e6f8b,Bent Over Two-Dumbbell Row With Palms In,,,60,TECHNICAL_REVIEW,lost_technical_details,bent over,,,Manubrio Manubrio,generated,
7ab0bece-90eb-45f1-9b22-3fd86c376aa1,Bent Over Dumbbell Reverse Fly,,,0,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement|lost_technical_details,bent over,,,Manubrio Manubrio,generated,
7ade83ba-d8c1-4947-aab0-8a15506c70e5,Mountain climber cross body tuck,Mountain climber,generated_rule,96,VALIDATED,,,,,Arrampicata montana,review_required,
7afd4594-47c0-4061-97ec-6cf5f5b9ddfe,Smith Machine Bent Over Row,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,bent over,,,Smith machine,generated,
7c07c6f8-b930-436b-9639-a07a49b99b9f,Tiger pose (right),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Tiger pose (right),review_required,
7c8e22b4-159b-4f19-8100-e05428bf1b1f,Machine Glute Kickback Single Leg,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Machine monopodalico Machine,generated,
7c9e7503-35f4-4dd3-a515-3b7ad96e21da,Dead Bug with Dumbbells,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,review_required,
7cbbde6d-73c7-4f94-a217-927d3bbdfd2b,Kettlebell Swing (Two Hand),,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Kettlebell Kettlebell,review_required,
7cfe78ab-8d77-4142-8199-51d3f48b9430,Reverse Cable Preacher Curl,Curl al cavo,generated_rule,92,VALIDATED,,,,,Cavo Cavo,generated,
7d31d648-432b-4edd-97bc-afc2a3e9e59a,Barbell Deadlift,Stacco da terra con bilanciere,researched_italian_name,92,VALIDATED,,,Deadlift Con bilanciere,Stacco da terra con bilanciere,Bilanciere Stacco da terra,generated,90.0
7dd83ed0-59e0-4339-a54a-d3319bdf00ab,Single Arm Seated Cable Row,,,60,TECHNICAL_REVIEW,lost_technical_details,one arm,,,Seduto Cavo monopodalico Cavo,generated,
7e16e5c5-0c92-4e6e-8d3e-aaea74c66778,Wall Assisted Hamstring Walk,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,a parete assistito Camminata,review_required,
7e217e49-9603-4d40-ab68-f83ee11b5cf3,Wild thing pose (right),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Wild thing pose (right),review_required,
7e35442f-7c48-4d32-8e18-2761542f9b17,Plank,Plank,generated_rule,96,VALIDATED,,,,,Plancia,review_required,
7f2664b3-8108-458d-9535-7d14af3cf955,Toe Touchers,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Toe Touchers,review_required,
7f8e01f5-2b17-487f-aa3a-5614b629ade2,L dumbbell raises,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,generated,
8085b2a3-fc64-478c-b93a-bf86dab46fc0,Mountain climbers,Mountain climber,generated_rule,96,VALIDATED,,,,,Arrampicata montana,review_required,
808799af-013a-4f71-94e7-3fdea59b9ecf,Reverse lunge to knee drive,Affondi indietro,generated_rule,92,VALIDATED,,,,,Affondo,review_required,
80b6b175-77a8-48ac-9a09-495d114d88ef,Backward lunges,Affondi indietro,researched_italian_name,92,VALIDATED,,,,Affondi indietro,Affondo,review_required,82.0
812f7c37-8718-4fa6-8ad2-9c1080da9873,Incline Dumbbell Row,,,60,TECHNICAL_REVIEW,lost_technical_details,incline,,,Manubrio inclinato Manubrio,generated,
8180c05c-73e5-4de1-bb90-0b5e0d80c4c9,Hang Snatch,,,12,RESEARCH_REQUIRED,missing_main_movement|copied_english_title|lost_technical_details,barbell,,,Hang Snatch,review_required,
82610c61-8595-4814-a657-662932c9081d,Wide Grip Smith Machine Upright Row,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,wide,,,Smith machine,generated,
82bc1bbb-e706-4fb6-a02d-6e3948dd6343,Walking Lunges - Better version,Affondi camminati,generated_rule,92,VALIDATED,,,,,Affondo,review_required,
83a25d92-34c9-43cd-aeac-6af796aa9c6b,Squats to knee,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Squat,review_required,
83b448e2-7782-42ff-bcf6-1ce7a7e9a5a4,Hip Circle hops,Rimbalzo,intelligent_italian_name,92,VALIDATED,,,,,Rimbalzo,review_required,
83df9077-41ca-4376-b5de-f4ea0393b6f8,Standing Quad Stretch (L),In piedi Allungamento,intelligent_italian_name,92,VALIDATED,,,,,In piedi Allungamento,generated,
843c04e2-6344-48ad-8641-0321a60dbb63,Reclined butterfly,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Apertura,review_required,
84497aca-5092-4038-bf3c-3e9beeae9f8b,Side plank pose (right),,,44,TECHNICAL_REVIEW,missing_main_movement|too_generic_for_detailed_title,,,,Plancia,review_required,
844b8994-0c7a-477d-ab48-91b2d8ef75b0,Leg Press,,,64,TECHNICAL_REVIEW,lost_technical_details,machine,,,Pressa per gambe,review_required,
8456ccc7-a3af-4d7d-8524-2ed90c57fc9e,Smith Machine Smith Calf Raise,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Smith machine,generated,
8503592c-a179-456b-9417-5fb5e84fad1a,Cable Hip Abduction,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Cavo Cavo,generated,
851015b9-546b-425d-81f3-ac6b7493a784,Seated Leg Curl,,,60,TECHNICAL_REVIEW,lost_technical_details,machine,,,Seduto Leg curl,generated,
8540be69-f287-4af1-918b-01968b7a48a8,Seated Shoulder Squeeze,,,36,TECHNICAL_REVIEW,missing_main_movement|lost_technical_details,barbell,,,Seduto Spalla,generated,
854b33d7-6d88-4a67-a5d5-4e7e2983b140,back stretch,Allungamento della schiena,researched_italian_name,92,VALIDATED,,,,Allungamento della schiena,Allungamento,review_required,35.0
8577f8c3-283b-472b-b5cf-d0eaa8e84762,Calf gas peddlers,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Calf gas peddlers,review_required,
857fa3a7-6b75-4329-9bb0-297db6b9f761,Side to side squat,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Squat,review_required,
85a71ed6-caf0-4b0c-aa70-0419d8f81157,Crab walk to squat,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Squat,review_required,
85d78505-04b8-4cf6-b277-c215eeb462a7,Oblique Crunches,Crunch,intelligent_italian_name,92,VALIDATED,,,,,Crunch,review_required,
865864f7-f65e-4ea1-9e43-47fc0881fc00,Warrior I (left),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Warrior I (left),review_required,
86a5f361-6b81-4ab7-a769-c32ca56d5ae4,Cable Hip Abduction,,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Cavo Cavo,generated,
86e3a801-0f1c-4424-851f-4826c75d8f48,Seated Calf Raise Machine,,,44,TECHNICAL_REVIEW,consecutive_duplicate_words|missing_main_movement,,,,Seduto Machine Machine,generated,
8735c2a0-5c44-4a2d-ba45-932ba4d372cd,Switching mountain climbers,Mountain climber,generated_rule,96,VALIDATED,,,,,Arrampicata montana,review_required,
874ef2ee-909f-44db-bd03-25ffd1e24a0d,Puppy pose,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Puppy pose,review_required,
87820d5e-9377-493c-a924-cc1d4750859b,First Toe Curl with Towel,,,48,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Curl,review_required,
8796655f-6390-4ae1-a143-1fe6cde817cb,Decline Chest Press Machine,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Machine declinato Machine,generated,
87a9f879-77ef-4dbe-8e8e-b15fea5052a7,Bicycle punches,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Bicycle punches,review_required,
87cb06b9-6563-4676-b796-b02f68af48b5,Reverse warrior (left),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Reverse warrior (left),review_required,
88116de4-0c5d-4985-8905-156fd03d7eb9,Good Mornings with barbell,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Bilanciere Good morning,generated,
88d0a597-e95d-4c1a-a296-aa7315c3a53b,Pyramid pose (right),,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Pyramid pose (right),review_required,
89b62000-867f-4f98-b24c-ad9b5708d015,Chair sit ups,,,68,RESEARCH_REQUIRED,copied_english_title,,,,Chair sit ups,review_required,
89fc3afb-7650-4bcd-9f82-726dd15e6600,Squat to alternating toe taps,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Squat,review_required,
89fffd4f-96b2-4833-8b3c-817a0aadb507,Good mornings,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,Good morning,review_required,
8a0a9a9f-ff9b-449f-ba4a-d30bfbc9ca2d,Jump squats,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Squat,review_required,
8b749c78-6f8d-46d7-ab75-bb42ed161ae1,Standing Hamstring Stretch (L),In piedi Allungamento,intelligent_italian_name,92,VALIDATED,,,,,In piedi Allungamento,generated,
8bbcc469-9283-4776-a12c-882060dd396c,Declined Push up - 56,,,40,TECHNICAL_REVIEW,too_generic_for_detailed_title|lost_technical_details,decline,,,Push-up,review_required,
8bc22d59-cc73-483b-b12c-515e974f39a6,Jumping jacks,,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Salto,review_required,
8be51cd5-3ed1-489e-9975-5d9141880055,High plank alternating single leg knee tuck,,,68,TECHNICAL_REVIEW,missing_main_movement,,,,monopodalico Plancia,review_required,
8cd64184-db39-4c0d-90fe-859c4661aa95,Straight arm circles,,,44,RESEARCH_REQUIRED,missing_main_movement|copied_english_title,,,,Straight arm circles,review_required,
8d3afa33-7191-4f69-a9f6-81b20f55dd38,Preacher Curl,,,16,TECHNICAL_REVIEW,too_generic_for_detailed_title|lost_technical_details,machine,,,Curl,review_required,
8d5a28d5-9aa2-4d63-bdc4-3e6e746e9d0d,Side plank up and down (left),,,44,TECHNICAL_REVIEW,missing_main_movement|too_generic_for_detailed_title,,,,Plancia,review_required,
8dcb1591-348a-4809-9abf-0a1679a7a52a,Dumbbell Side Bend (R),,,20,TECHNICAL_REVIEW,repeated_or_equipment_only|consecutive_duplicate_words|missing_main_movement,,,,Manubrio Manubrio,generated,
8dcf57f2-24d8-4f4d-802c-2eacbe9d578f,Crescent lunge (left),,,68,TECHNICAL_REVIEW,too_generic_for_detailed_title,,,,Affondo,review_required,
